ano,id_municipio,sigla_uf,populacao_atendida_agua,populacao_atentida_esgoto,populacao_urbana,populacao_urbana_residente_agua,populacao_urbana_atendida_agua,populacao_urbana_atendida_agua_ibge,populacao_urbana_residente_esgoto,populacao_urbana_atendida_esgoto,populacao_urbana_residente_esgoto_ibge,extensao_rede_agua,extensao_rede_esgoto,quantidade_sede_municipal_agua,quantidade_sede_municipal_esgoto,quantidade_localidade_agua,quantidade_localidade_esgoto,quantidade_ligacao_ativa_agua,quantidade_ligacao_ativa_esgoto,quantidade_ligacao_total_agua,quantidade_ligacao_total_esgoto,quantidade_economia_ativa_agua,quantidade_economia_ativa_esgoto,quantidade_ligacao_micromedia_ativa_agua,quantidade_economia_residencial_ativa_agua,quantidade_economia_residencial_ativa_esgoto,quantidade_economia_micromedida_ativa_agua,quantidade_economia_residencial_micromedida_ativa_agua,volume_agua_produzido,volume_agua_tratada_eta,volume_agua_micromedido,volume_agua_consumido,volume_agua_faturado,volume_agua_macromedido,volume_agua_tratada_desinfeccao,volume_agua_bruta_exportado,volume_agua_tratada_importado,volume_agua_tratada_exportado,volume_agua_micromedido_economia_ativa,volume_servico_agua,volume_agua_fluoretada,consumo_eletrico_sistemas_agua,volume_esgoto_coletado,volume_esgoto_tratado,volume_esgoto_faturado,volume_esgoto_bruto_exportado,volume_esgoto_bruto_importado,volume_esgoto_importado,volume_esgoto_bruto_exportado_tratamento_importador,consumo_eletrico_sistemas_esgoto,indice_agua_ligacao,indice_hidrometracao,indice_macromedicao_volume_disponibilizado,indice_macromedicao,indice_perda_faturamento,indice_micromedido_economia,indice_coleta_esgoto,indice_tratamento_esgoto,indice_consumo_agua_faturado,indice_extensao_agua_ligacao,indice_extensao_esgoto_ligacao,indice_consumo_agua_per_capita,indice_atendimento_urbano_agua,indice_atendimento_agua_esgoto,indice_volume_agua_economia,indice_faturamento_agua,indice_participacao_economia_agua,indice_micromedicao_relativo_agua,indice_esgotamento_agua_consumida,indice_atendimento_esgoto_esgoto,indice_perda_distribuicao_agua,indice_perda_linear_agua,indice_perda_ligacao_agua,indice_consumo_agua,indice_consumo_medio_agua,indice_atendimento_total_agua,indice_atendimento_esgoto_agua,indice_fluoretacao_agua,indice_consumo_energia_agua,indice_consumo_energia_esgoto,receita_operacional_direta,receita_operacional_direta_agua,receita_operacional_direta_esgoto,receita_operacional_indireta,receita_operacional_direta_agua_exportada,receita_operacional,receita_operacional_direta_esgoto_importado,arrecadacao_total,credito_areceber,despesa_pessoal,quantidade_empregado,despesa_produto_quimico,despesa_energia,despesa_servico_terceiro,despesa_exploracao,despesas_juros_divida,despesa_total_servico,despesa_ativo,despesa_agua_importada,despesa_fiscal,despesa_fiscal_nao_computada,despesa_exploracao_outro,despesa_servico_outro,despesa_amortizacao_divida,despesas_juros_divida_excecao,despesa_divida_variacao,despesa_divida_total,despesa_esgoto_exportado,despesa_capitalizavel_municipio,despesa_capitalizavel_estado,despesa_capitalizavel_prestador,investimento_agua_prestador,investimento_esgoto_prestador,investimento_outro_prestador,investimento_recurso_proprio_prestador,investimento_recurso_oneroso_prestador,investimento_recurso_nao_oneroso_prestador,investimento_total_prestador,investimento_agua_municipio,investimento_esgoto_municipio,investimento_outro_municipio,investimento_recurso_proprio_municipio,investimento_recurso_oneroso_municipio,investimento_recurso_nao_oneroso_municipio,investimento_total_municipio,investimento_agua_estado,investimento_esgoto_estado,investimento_outro_estado,investimento_recurso_proprio_estado,investimento_recurso_oneroso_estado,investimento_recurso_nao_oneroso_estado,investimento_total_estado
2017,2303808,CE,12271.0,948.0,15490.0,15490.0,12271.0,25063.0,15490.0,948.0,25063.0,50.56,4.34,1.0,1.0,0.0,0.0,5503.0,385.0,5867.0,391.0,5539.0,385.0,5503.0,5260.0,385.0,5539.0,5260.0,793.28,739.28,535.71,536.45,781.82,793.28,0.0,0.0,0.0,0.0,496.52,2.32,599.93,572.75,24.94,24.94,38.68,0.0,0.0,0.0,0.0,0.0,1.01,100.0,67.73,100.0,1.16,8.1,4.65,100.0,11.7,8.6,11.16,119.9,79.2,6.12,11.9,98.84,95.0,99.86,4.65,6.12,32.18,13.79,126.58,67.82,8.1,48.96,3.78,75.63,0.72,0.0,2113565.09,2066956.76,46608.33,72391.19,0.0,2185956.28,0.0,2227607.07,592536.0,718713.05,4.0,179768.58,323364.16,495016.55,2062704.83,9699.75,2481579.5,324311.54,55623.08,-105243.46,84863.38,395462.87,0.0,0.0,9699.75,0.0,9699.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2304509,CE,6666.0,1012.0,8344.0,8344.0,6666.0,14195.0,8344.0,1012.0,14195.0,65.51,7.41,1.0,1.0,0.0,0.0,4245.0,682.0,5167.0,902.0,4387.0,686.0,4243.0,4168.0,635.0,4385.0,4166.0,723.0,723.0,383.15,434.97,601.39,723.0,0.0,0.0,0.0,32.95,358.03,4.3,0.0,780.78,48.12,48.12,70.03,0.0,0.0,0.0,0.0,11.26,1.03,99.98,55.87,100.0,16.32,7.4,11.97,100.0,10.9,12.4,7.52,164.5,79.9,12.13,13.2,83.68,95.04,95.31,11.97,12.13,39.48,12.01,184.93,60.52,7.7,46.96,7.13,0.0,1.08,0.23,2684752.57,2242149.24,310097.65,194612.38,132505.68,2879364.95,0.0,2776459.44,673277.65,737847.85,3.0,182454.66,511062.17,662285.77,2967866.65,15911.9,3190701.06,206922.51,51294.48,354280.06,0.0,468641.66,0.0,0.0,15896.87,15.03,15911.9,0.0,0.0,0.0,0.0,26564.1,13600.95,520.84,40685.89,,,40685.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,2306801,CE,7833.0,6641.0,7833.0,7833.0,7051.0,11295.0,7833.0,6641.0,11295.0,55.94,40.17,1.0,1.0,0.0,0.0,2831.0,1797.0,3002.0,1946.0,2861.0,1819.0,2831.0,2659.0,1641.0,2861.0,2659.0,618.02,618.02,288.43,289.24,405.12,618.02,0.0,0.0,0.0,0.0,261.64,0.64,618.02,729.64,140.06,140.06,203.75,0.0,0.0,0.0,0.0,33.13,1.01,99.96,46.72,100.0,34.38,8.4,48.42,100.0,11.8,18.9,20.67,75.4,90.0,84.78,18.1,65.62,92.79,99.72,48.42,84.78,53.15,16.07,319.37,46.85,8.5,94.67,58.8,100.0,1.18,0.24,1657824.19,1107085.01,550739.18,44078.8,0.0,1701902.99,0.0,1686792.01,410319.34,550790.43,3.0,55346.27,386297.92,657355.13,1914945.42,7620.21,2431618.2,441528.93,36005.48,-104097.29,67523.64,333247.48,0.0,0.0,7620.21,0.0,7620.21,0.0,0.0,0.0,0.0,0.0,76382.28,0.0,0.0,0.0,76382.28,76382.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,2308302,CE,11658.0,3452.0,13515.0,13515.0,11658.0,28231.0,13515.0,3452.0,28231.0,32.35,8.58,1.0,1.0,0.0,0.0,4124.0,995.0,4261.0,1226.0,4173.0,,3998.0,3924.0,,4047.0,3798.0,500.93,0.0,378.19,379.04,570.66,0.0,500.93,0.0,0.0,0.0,341.24,0.81,500.93,620.25,150.05,0.0,0.0,0.0,0.0,0.0,0.0,,1.01,90.02,75.62,0.0,-14.1,9.1,39.59,0.0,12.4,7.6,7.0,95.5,86.3,25.54,10.9,114.1,93.27,99.78,0.0,25.54,24.21,11.23,87.69,75.79,8.2,41.3,12.23,100.0,1.24,,1763900.03,1763900.03,0.0,32061.2,0.0,1795961.23,0.0,1554822.87,652022.74,473184.36,6.0,9575.71,376277.99,248032.4,1532021.9,5883.93,1866133.77,265813.29,20442.98,-34341.37,62414.65,438849.83,0.0,0.0,5883.93,0.0,5883.93,0.0,22100.0,0.0,0.0,196411.01,90114.87,0.0,286525.88,0.0,0.0,286525.88,48568.66,0.0,18652.0,0.0,0.0,0.0,89320.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2309300,CE,24386.0,9124.0,24386.0,24386.0,24352.0,32487.0,24386.0,8012.0,32487.0,474.48,52.15,1.0,1.0,11.0,0.0,10478.0,2697.0,12860.0,2784.0,12860.0,2784.0,10478.0,10478.0,2697.0,12860.0,10478.0,1769.15,1202.86,1001.32,1026.38,1001.32,0.0,122.18,0.0,0.0,0.0,0.0,98.25,0.0,2185.32,292.68,292.68,292.68,0.0,0.0,0.0,0.0,323.73,1.24,100.0,59.93,0.0,40.07,6.5,28.52,100.0,6.5,30.2,18.73,90.1,99.9,32.85,11.5,59.93,79.28,97.56,28.52,32.85,38.57,4.55,170.27,61.43,6.7,98.43,28.09,0.0,1.24,1.11,4917484.86,4501146.48,416338.38,0.0,0.0,4917484.87,0.0,4917484.86,0.0,2050086.99,46.0,311690.7,130101.02,294692.0,2878438.0,0.0,2878438.01,0.0,0.0,1.0,0.01,91866.29,0.0,40164.02,0.0,0.0,40164.02,0.0,0.0,0.0,0.0,41659.55,0.0,0.0,41659.55,0.0,0.0,41659.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2309904,CE,3186.0,4063.0,4063.0,4063.0,3186.0,6533.0,4063.0,4063.0,6533.0,27.71,26.0,1.0,1.0,0.0,0.0,1768.0,1227.0,2336.0,1227.0,1772.0,,1768.0,1673.0,,1772.0,1673.0,364.05,229.89,163.02,297.19,242.99,229.89,0.0,0.0,0.0,134.16,145.2,0.43,0.0,513.59,177.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,71.05,41.64,33.17,7.7,100.0,0.0,5.1,12.5,21.19,142.9,78.4,100.0,10.8,66.83,94.38,99.99,0.0,100.0,18.27,6.67,103.03,81.73,7.7,48.77,62.19,0.0,1.41,0.0,872654.95,872654.95,0.0,18874.4,0.0,891529.35,0.0,890897.51,275039.46,185676.77,2.0,50726.89,266015.1,259225.77,1068641.17,1477.7,1191129.67,121010.8,18459.33,44498.51,0.0,244038.8,0.0,0.0,1470.3,7.4,1477.7,0.0,0.0,0.0,0.0,50817.09,0.0,0.0,50817.09,0.0,0.0,50817.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2311108,CE,4587.0,757.0,6162.0,6162.0,4587.0,14996.0,6162.0,757.0,14996.0,27.21,2.6,1.0,1.0,0.0,0.0,2532.0,424.0,3295.0,623.0,2543.0,426.0,2532.0,2416.0,399.0,2543.0,2416.0,445.4,0.0,249.68,249.18,354.62,0.0,445.4,0.0,0.0,0.0,224.83,0.14,0.0,441.64,35.7,35.7,50.6,0.0,0.0,0.0,0.0,19.39,1.0,100.0,56.08,0.0,20.36,8.3,14.33,100.0,11.8,9.3,7.04,148.3,74.4,12.28,14.8,79.64,94.97,100.0,14.33,12.28,44.04,19.74,214.5,55.96,8.3,30.59,5.05,0.0,0.99,0.54,1537251.36,1317411.59,219839.77,46900.47,0.0,1584151.83,0.0,1476921.37,697207.75,479235.66,2.0,7517.8,273583.51,399344.9,1547609.9,2434.2,1829411.4,279367.3,24857.47,118654.78,0.0,244415.78,0.0,0.0,2421.8,12.4,2434.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,2311108,CE,5725.0,952.0,6131.0,6131.0,5725.0,14921.0,6131.0,952.0,14921.0,27.21,5.01,1.0,1.0,0.0,0.0,2432.0,411.0,2517.0,452.0,2443.0,413.0,2431.0,2314.0,383.0,2442.0,2313.0,413.77,0.0,244.93,245.72,345.72,0.0,413.77,0.0,0.0,0.0,218.89,0.21,0.0,481.43,34.77,34.77,49.8,0.0,0.0,0.0,0.0,18.53,1.0,99.98,59.22,0.0,16.4,8.5,14.15,100.0,12.0,10.8,11.27,119.1,93.4,15.53,14.4,83.6,94.69,99.68,14.15,15.53,40.58,16.9,192.24,59.42,8.5,38.37,6.38,0.0,1.16,0.53,1125123.17,968989.96,156133.21,40014.62,0.0,1165137.79,0.0,1171537.59,428363.31,392787.27,2.0,5715.07,262008.59,343392.7,1181755.37,4696.99,1382650.32,155963.17,21177.09,-64587.93,40234.79,221262.58,0.0,0.0,4696.99,0.0,4696.99,0.0,0.0,0.0,0.0,23241.36,0.0,0.0,23241.36,0.0,0.0,23241.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,2302602,CE,46174.0,16282.0,46174.0,46174.0,46128.0,62201.0,46174.0,16282.0,62201.0,124.89,83.5,1.0,1.0,7.0,0.0,15379.0,4326.0,17679.0,4652.0,17579.0,4463.0,15341.0,15545.0,4111.0,15570.0,15507.0,3940.0,0.0,2288.28,3285.0,2495.34,3785.25,3840.0,0.0,0.0,0.0,2288.28,0.0,3840.0,1333.82,985.0,366.19,366.19,0.0,0.0,0.0,0.0,107.04,1.14,99.69,58.08,96.07,36.67,12.6,29.98,37.18,12.1,7.2,18.68,150.8,99.9,35.26,19.2,63.33,88.3,69.66,11.15,35.26,16.62,14.6,119.69,83.38,16.0,95.94,26.18,97.46,0.34,0.11,2524693.93,2162255.68,362438.25,182973.79,0.0,2707667.72,0.0,2805140.92,434043.19,729514.48,33.0,35263.2,527431.92,617834.57,2779571.21,0.0,2779571.21,,0.0,41208.97,0.0,828318.07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2303600,CE,8509.0,2046.0,9349.0,9349.0,8509.0,20079.0,9349.0,2046.0,20079.0,20.51,14.86,1.0,1.0,0.0,0.0,2635.0,646.0,2873.0,715.0,2653.0,663.0,2635.0,2500.0,598.0,2653.0,2500.0,362.59,362.59,216.67,216.67,348.16,362.59,0.0,0.0,0.0,0.0,201.67,0.33,0.0,834.25,43.51,43.51,70.21,0.0,0.0,0.0,0.0,54.16,1.01,100.0,59.81,100.0,3.89,6.9,20.08,100.0,11.0,6.8,21.02,69.5,91.0,21.88,11.5,96.11,94.23,100.0,20.08,21.88,40.19,20.72,152.42,59.81,6.9,42.38,10.19,0.0,2.3,1.24,801708.51,667634.62,134073.89,25326.94,0.0,827035.45,0.0,818469.34,195464.67,283652.79,1.0,170537.26,449492.91,371305.98,1447987.31,0.0,1715579.64,237227.62,17782.42,-94874.7,30364.71,250090.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,2303956,CE,6186.0,11590.0,11590.0,11590.0,6186.0,19187.0,11590.0,11590.0,19187.0,29.0,6.18,1.0,1.0,0.0,0.0,4060.0,882.0,4719.0,882.0,4083.0,,4060.0,3950.0,,4083.0,3950.0,362.92,362.92,257.56,257.56,360.05,0.0,0.0,0.0,0.0,0.0,241.71,0.0,362.92,245.0,496.5,0.0,0.0,0.0,0.0,0.0,0.0,,1.01,99.99,70.97,0.0,0.79,5.6,100.0,0.0,7.9,6.5,7.01,85.0,53.4,100.0,7.9,99.21,96.49,100.0,0.0,100.0,29.03,9.97,76.13,70.97,5.6,32.24,60.41,100.0,0.68,,494295.0,494295.0,0.0,51186.0,0.0,545481.0,0.0,658297.0,67170.0,280823.0,4.0,28221.0,97324.0,251012.0,780935.0,35028.0,933315.0,95204.0,89.0,-38088.0,22148.0,161554.0,0.0,0.0,2980.0,32048.0,35028.0,0.0,0.0,0.0,0.0,10826.0,0.0,0.0,10826.0,0.0,0.0,10826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,
2015,2305100,CE,1359.0,731.0,2518.52,2518.52,1359.0,5121.38,2229.0,731.0,4518.05,7.0,1.8,1.0,1.0,0.0,0.0,637.0,418.0,684.0,435.0,709.0,481.0,637.0,578.0,382.0,709.0,578.0,80.53,0.0,67.2,67.2,101.55,0.0,80.53,0.0,0.0,0.0,50.15,0.0,0.0,35.89,36.58,36.58,53.03,0.0,0.0,0.0,0.0,25.69,1.11,100.0,83.45,0.0,-26.1,8.0,54.43,100.0,12.2,8.9,4.24,139.0,61.0,32.79,9.6,126.1,81.19,100.0,54.43,32.79,16.55,6.04,58.29,83.45,8.0,36.53,19.65,0.0,0.45,0.7,391773.84,258922.34,132851.5,8073.5,0.0,399847.34,0.0,370893.7,133516.92,171783.48,1.0,32417.98,39447.56,148327.44,464900.79,0.0,450153.57,-23845.99,3268.26,-23237.07,9098.77,92893.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11630.0,0.0,0.0,11630.0,0.0,0.0,11630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,2305506,CE,75898.0,14838.0,75898.0,75898.0,71188.0,98138.0,75898.0,14838.0,98138.0,261.31,31.0,1.0,1.0,19.0,0.0,26159.0,4003.0,29014.0,4456.0,26221.0,4014.0,25380.0,26220.0,3896.0,25439.0,25438.0,7280.0,6457.0,3744.56,3890.92,4464.88,0.0,525.0,0.0,0.0,0.0,3587.86,160.0,6457.0,3000.51,832.2,832.2,336.87,0.0,0.0,0.0,0.0,67.5,1.0,96.28,52.59,0.0,37.29,12.7,21.39,100.0,14.6,8.6,7.01,128.4,93.8,19.55,23.8,62.71,94.71,96.24,21.39,19.55,45.35,36.31,347.1,54.65,12.7,83.34,15.12,88.7,0.41,0.08,8334639.16,7754006.24,580632.92,581640.94,0.0,8916280.1,0.0,8916280.1,1465479.3,3108224.73,96.0,230586.0,906767.51,1408901.73,5654479.97,0.0,5654479.97,0.0,0.0,0.0,0.0,0.0,0.0,26528.52,0.0,0.0,26528.52,0.0,0.0,0.0,118590.0,660912.87,431876.7,108411.13,1319790.7,0.0,,1319790.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2306009,CE,7116.0,9200.0,10088.0,10088.0,7116.0,14098.0,10088.0,9200.0,14098.0,53.07,25.0,1.0,1.0,1.0,1.0,3319.0,2500.0,4101.0,3000.0,3390.0,4100.0,3319.0,3184.0,2500.0,3390.0,3184.0,342.49,342.49,234.35,234.35,292.78,342.49,0.0,0.0,0.0,0.0,211.48,1.01,0.0,339.42,850.0,0.0,0.0,0.0,850.0,0.0,0.0,1.0,1.02,99.33,68.63,100.0,14.26,5.4,100.0,0.0,6.6,13.0,8.33,85.2,70.5,91.2,7.8,85.74,93.23,100.0,0.0,91.2,31.37,5.53,81.8,68.63,5.3,50.48,65.26,0.0,0.99,0.0,625711.39,573711.39,50000.0,18515.25,0.0,644226.64,2000.0,630863.99,174183.68,214502.07,3.0,224579.58,184185.67,602102.05,1372678.79,0.0,1671448.38,256651.27,18156.51,-92224.3,42118.32,221377.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21402.34,0.0,0.0,21402.34,0.0,0.0,21402.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,2306009,CE,8295.0,9000.0,10048.0,10048.0,8295.0,14042.0,10048.0,9000.0,14042.0,19.0,25.0,1.0,1.0,1.0,1.0,3906.0,2500.0,3940.0,3000.0,3955.0,4100.0,3844.0,3752.0,2500.0,3893.0,3693.0,816.95,816.95,421.17,423.13,577.58,816.95,0.0,0.0,0.0,0.0,382.2,0.0,816.95,249.74,850.0,0.0,0.0,0.0,850.0,0.0,0.0,1.0,1.01,98.37,51.55,100.0,29.3,9.2,100.0,0.0,12.4,4.9,8.33,141.1,82.6,89.57,17.6,70.7,94.81,99.54,0.0,89.57,48.21,56.79,281.64,51.79,9.1,59.07,64.09,100.0,0.31,0.0,1206403.08,1154403.08,50000.0,45198.58,0.0,1251601.66,2000.0,1206014.1,268487.91,487523.03,4.0,119367.83,150265.16,422288.48,1385309.36,7604.6,1981403.72,550678.31,31864.11,-70202.09,37811.45,244202.84,0.0,65860.0,7301.99,302.61,73464.6,0.0,0.0,0.0,0.0,524.34,0.0,0.0,524.34,0.0,0.0,524.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,2307403,CE,14513.0,7210.0,14513.0,14513.0,14000.0,24417.0,14513.0,7210.0,24417.0,48.0,24.0,1.0,1.0,2.0,0.0,5865.0,1784.0,6302.0,2086.0,5865.0,1934.0,4685.0,5865.0,1934.0,4685.0,4685.0,1400.0,960.0,586.0,886.0,840.0,0.0,398.0,0.0,0.0,0.0,360.0,38.0,0.0,195.0,352.0,198.0,198.0,0.0,0.0,0.0,0.0,106.0,1.0,79.42,43.02,0.0,38.33,11.2,39.73,56.25,12.7,7.5,11.13,135.0,96.5,49.68,21.2,61.67,100.0,66.14,22.35,49.68,34.95,28.05,236.77,65.05,13.4,74.64,29.53,0.0,0.14,0.3,1486039.45,1283826.8,202212.65,65164.22,0.0,1551203.67,0.0,1551203.67,298323.15,245312.14,5.0,35229.1,296540.0,253333.12,1098218.0,4075.03,1526000.45,0.0,0.0,11919.0,5450.0,255884.64,418257.42,46545.0,4075.03,0.0,50620.03,0.0,0.0,0.0,0.0,0.0,0.0,167000.0,167000.0,,,167000.0,380000.0,190000.0,122000.0,0.0,0.0,692000.0,692000.0,906000.0,0.0,0.0,906000.0,0.0,0.0,906000.0
2012,2307809,CE,12862.0,2100.0,15839.0,15839.0,12862.0,25349.0,15839.0,2100.0,25349.0,28.47,9.0,1.0,1.0,0.0,0.0,3676.0,560.0,3884.0,560.0,3735.0,560.0,3676.0,3520.0,560.0,3735.0,3520.0,696.16,696.16,472.0,472.0,578.0,602.34,0.0,0.0,0.0,0.0,422.0,12.48,696.16,364.0,72.0,0.0,72.0,0.0,0.0,0.0,0.0,15.0,1.02,99.99,69.04,86.52,15.46,11.0,15.25,0.0,13.4,7.5,16.07,101.8,81.2,13.26,16.2,84.54,94.23,100.0,0.0,13.26,30.96,20.54,164.36,69.04,11.0,50.74,8.28,100.0,0.52,0.21,1156169.0,1134169.0,22000.0,41974.0,0.0,1198143.0,0.0,1113421.0,376671.0,217885.0,6.0,39099.0,126152.0,225026.0,782511.0,0.0,965512.0,125960.0,23109.0,-38761.0,37286.0,190001.0,19755.0,80.0,0.0,0.0,80.0,0.0,100.0,0.0,0.0,891943.0,0.0,0.0,14062.0,0.0,877881.0,891943.0,7500.0,2000.0,2100.0,11700.0,0.0,0.0,11700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,2308005,CE,21603.0,4351.0,24562.0,24562.0,21603.0,36040.0,24562.0,4351.0,36040.0,57.74,24.65,1.0,1.0,2.0,0.0,6766.0,1323.0,6985.0,1355.0,6830.0,1333.0,6765.0,6505.0,1310.0,6829.0,6504.0,1257.78,1257.78,806.0,806.0,1002.0,1198.48,0.0,0.0,0.0,0.0,751.0,16.61,1257.78,1126.0,131.0,131.0,156.11,0.0,0.0,0.0,0.0,109.66,1.01,99.98,64.94,95.29,19.27,10.1,16.25,100.0,12.5,8.3,18.55,104.4,88.0,17.71,15.7,80.73,95.37,100.0,16.25,17.71,35.06,20.96,180.55,64.94,10.1,59.94,12.07,100.0,0.9,0.84,2016263.0,1779580.0,236683.0,102014.0,0.0,2118277.0,0.0,1979538.0,575439.0,525593.0,8.0,50465.0,441235.0,602934.0,1992375.0,7420.0,2354939.0,243338.0,41164.0,-115071.0,72234.0,446055.0,39572.0,18950.0,7566.0,-146.0,26370.0,0.0,0.0,,3271.0,347951.0,2993.0,0.0,105425.0,0.0,248790.0,354215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2014,2310100,CE,3917.0,961.0,5270.0,5270.0,3917.0,12762.0,5270.0,961.0,12762.0,17.0,5.22,1.0,1.0,0.0,0.0,1452.0,376.0,1608.0,396.0,1482.0,387.0,1452.0,1391.0,340.0,1482.0,1391.0,77.4,0.0,77.4,77.4,155.31,0.0,77.21,0.0,0.0,0.0,69.68,0.0,0.0,97.03,20.81,20.81,35.26,0.0,0.0,0.0,0.0,45.55,1.02,100.0,100.0,0.0,-100.66,4.4,26.89,100.0,8.8,10.7,13.26,49.2,74.3,18.24,4.4,200.66,93.92,100.0,26.89,18.24,0.0,0.0,0.0,100.0,4.4,30.69,7.53,0.0,1.25,2.19,287059.07,223030.62,64028.45,8502.87,0.0,295561.94,0.0,304142.95,99364.29,284114.8,1.0,12229.2,55310.46,204374.67,596194.61,32.68,999966.21,389262.68,2735.88,-28122.67,14476.24,65552.27,0.0,2886.04,43.37,-10.69,2918.72,0.0,0.0,,0.0,51248.44,18619.82,0.0,69868.26,0.0,0.0,69868.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2013,2311355,CE,4944.0,4200.0,4944.0,4944.0,4820.0,15046.0,4944.0,3500.0,15046.0,15.0,10.0,1.0,1.0,1.0,1.0,1935.0,1264.0,2265.0,1360.0,1935.0,1264.0,1934.0,1935.0,1264.0,1934.0,1934.0,371.0,371.0,229.0,250.0,293.0,0.0,0.0,0.0,0.0,0.0,229.0,21.0,0.0,131.0,131.0,131.0,131.0,0.0,0.0,0.0,0.0,5.0,1.0,98.92,65.43,0.0,16.29,10.2,52.4,100.0,12.9,6.7,7.5,110.0,97.5,70.79,16.3,83.71,98.94,91.6,52.4,70.79,28.57,18.26,144.81,71.43,11.0,41.54,27.91,0.0,0.35,0.04,587864.0,448652.0,139212.0,26310.0,0.0,614174.0,0.0,607064.0,161239.0,157746.0,6.0,14784.0,72931.0,93736.0,559436.0,0.0,616516.0,0.0,0.0,6070.0,0.0,214169.0,57080.0,0.0,0.0,0.0,0.0,0.0,25020.0,,0.0,15150.0,36690.0,5240.0,57080.0,0.0,0.0,57080.0,3000.0,500.0,703440.0,,,,731960.0,,,,,,,
2014,2312908,CE,176486.0,176522.0,176486.0,176486.0,174847.0,199750.0,176486.0,161092.0,199750.0,526.0,408.0,1.0,1.0,40.0,0.0,58972.0,39757.0,67538.0,44928.0,63199.0,43658.0,58839.0,62692.0,40950.0,63066.0,62560.0,16525.6,16525.6,8844.51,10872.2,10996.07,16117.0,0.0,0.0,203.94,0.0,8178.67,0.0,16729.53,9305.66,3582.36,3582.36,3976.74,0.0,0.0,0.0,0.0,874.0,1.07,99.76,52.87,96.34,34.27,11.8,32.95,100.0,14.7,7.6,8.49,150.5,99.1,91.28,22.3,65.73,99.19,81.35,32.95,91.28,35.01,31.62,274.54,64.99,14.5,99.18,88.37,100.0,0.56,0.24,23972225.52,18410173.18,5562052.34,1776843.99,0.0,25749069.51,0.0,24268829.27,6503296.67,11042945.13,219.0,2197942.22,2908756.34,6979678.01,25800191.35,0.0,26243799.46,414569.5,591928.28,147602.93,29038.61,1931338.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260580.66,0.0,12144.15,272724.81,0.0,0.0,272724.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
